Index,position,attribute,F_val,p_val
10502,2696,PCDHA13,3.2513683,0.072135575
10893,2697,PIK3R3,3.2495878,0.07221329
6500,2698,HSFX2,3.2486784,0.07225301
12465,2699,RNF20,3.247819,0.072290584
9117,2700,NACC1,3.2477431,0.07229389
2057,2701,CBWD5,3.2474456,0.07230691
15006,2702,TMCO6,3.2458885,0.07237504
11959,2703,RAC3,3.2458699,0.07237585
11303,2704,PPIP5K2,3.245713,0.07238272
16985,2705,ZNF560,3.2427468,0.07251271
10090,2706,OR52B6,3.2425604,0.07252089
8963,2707,MUC22,3.241809,0.072553866
613,2708,ANKRD13C,3.2407546,0.07260016
1133,2709,ATP4A,3.2407131,0.07260198
15618,2710,TSEN34,3.2399702,0.07263462
8714,2711,MPHOSPH8,3.238078,0.07271782
13411,2712,SLC22A31,3.2372794,0.072752975
4594,2713,ESYT1,3.2370882,0.072761394
9152,2714,NAT1,3.237026,0.072764136
1500,2715,BSG,3.2365162,0.072786584
13209,2716,SH3PXD2B,3.2363236,0.07279507
8582,2717,MIOS,3.2362018,0.072800435
7806,2718,LILRA2,3.2336605,0.072912484
13946,2719,SPAG11A,3.2336345,0.07291363
15409,2720,TPPP,3.2322786,0.07297349
8430,2721,MED15,3.231807,0.07299432
16043,2722,UROD,3.2301397,0.07306802
3607,2723,DCAF12L2,3.228225,0.07315276
13736,2724,SMARCAD1,3.2253785,0.07327893
3275,2725,CSF2,3.2251256,0.073290154
15359,2726,TOP3B,3.2248828,0.07330092
12847,2727,SATB1,3.2235467,0.07336025
16332,2728,WDR77,3.2218368,0.073436245
16787,2729,ZNF236,3.220375,0.073501274
15425,2730,TPT1,3.2181363,0.073601
17216,2731,ZNHIT6,3.2181337,0.07360111
3634,2732,DCLK3,3.2177033,0.0736203
5329,2733,FUT4,3.2176957,0.07362064
7972,2734,LRRC28,3.2164955,0.07367418
919,2735,ARL3,3.2154317,0.07372166
17171,2736,ZNF804B,3.2151666,0.07373351
10720,2737,PEX26,3.214485,0.07376396
15728,2738,TTI2,3.214127,0.07377995
16535,2739,ZBTB32,3.2120488,0.073872894
967,2740,ARR3,3.211801,0.07388398
4018,2741,DNMT3L,3.2097723,0.07397485
9110,2742,NAALADL1,3.2092357,0.073998906
5839,2743,GPN1,3.2081332,0.074048355
6975,2744,ITGA1,3.2077162,0.07406707
9716,2745,NUDT17,3.2065504,0.07411941
11619,2746,PRSS55,3.2065403,0.074119866
1443,2747,BOLA1,3.206437,0.0741245
4348,2748,EIF3E,3.206105,0.074139416
2592,2749,CERKL,3.2047465,0.07420048
15293,2750,TNFSF12,3.204115,0.07422889
9629,2751,NRG2,3.2023797,0.074306995
14138,2752,SRPK3,3.2022336,0.07431357
12334,2753,RHOT2,3.2012951,0.074355856
8427,2754,MED13,3.2001238,0.074408665
15140,2755,TMEM225,3.1991818,0.07445116
856,2756,ARHGAP35,3.1974683,0.074528545
2988,2757,CNTNAP3,3.1958206,0.07460303
15481,2758,TRIB1,3.1957688,0.07460537
8146,2759,MAD2L1BP,3.1956468,0.07461089
1016,2760,ASB9,3.1948335,0.07464769
10251,2761,OSBPL11,3.1945386,0.07466104
2062,2762,CBX4,3.1937437,0.07469703
6242,2763,HEXA,3.1931558,0.07472367
7176,2764,KCNK6,3.1928039,0.07473961
321,2765,ADPRH,3.1926126,0.07474828
5109,2766,FHOD3,3.1922328,0.074765496
9632,2767,NRGN,3.1921074,0.07477118
2486,2768,CDRT1,3.1920044,0.07477585
10159,2769,OR5T2,3.1919675,0.07477753
10890,2770,PIK3IP1,3.190423,0.074847594
1947,2771,CAMK2N2,3.1891513,0.07490534
4004,2772,DNASE2,3.1881876,0.07494914
7283,2773,KIAA2013,3.1877744,0.07496792
9321,2774,NEU1,3.1869476,0.075005524
12326,2775,RHOC,3.1861856,0.0750402
14223,2776,ST8SIA4,3.1856139,0.07506623
8604,2777,MLC1,3.1853068,0.075080216
7069,2778,JTB,3.1842263,0.07512944
16643,2779,ZFP3,3.1840162,0.075139016
13028,2780,SEMA5B,3.1838377,0.07514715
16981,2781,ZNF557,3.183172,0.075177506
4136,2782,DUOXA1,3.1824155,0.07521202
3476,2783,CYB5RL,3.1821425,0.075224474
9569,2784,NPM2,3.1819038,0.07523537
12360,2785,RIMS2,3.1817093,0.07524425
3327,2786,CSTF3,3.1815827,0.07525002
8677,2787,MOCOS,3.1815255,0.07525264
16736,2788,ZNF148,3.1814713,0.07525511
15584,2789,TRPC1,3.1813803,0.07525927
9372,2790,NGB,3.1809847,0.07527733
800,2791,AQP4,3.1797569,0.07533343
10173,2792,OR6C68,3.1790588,0.07536535
5642,2793,GKN1,3.1789942,0.0753683
15590,2794,TRPC7,3.176835,0.07546711
13708,2795,SLITRK4,3.1766055,0.07547762
16717,2796,ZNF107,3.1763866,0.07548765
2989,2797,CNTNAP3B,3.1762333,0.07549468
6779,2798,IL25,3.1729474,0.07564537
9405,2799,NIPBL,3.172449,0.07566826
12979,2800,SEC14L4,3.171516,0.07571113
10479,2801,PCBP1,3.1714842,0.075712584
15927,2802,UBXN6,3.1691363,0.07582057
2032,2803,CATSPER4,3.1667829,0.07592898
12358,2804,RIMKLB,3.164215,0.07604745
8767,2805,MRPL17,3.1633663,0.07608665
10288,2806,OTUD1,3.1632562,0.07609174
8626,2807,MMAB,3.162762,0.07611458
11934,2808,RAB5B,3.1607416,0.076208025
14758,2809,TEPP,3.1596546,0.07625835
15049,2810,TMEM132B,3.1596227,0.07625983
4175,2811,DYNC1I2,3.1591578,0.07628136
6805,2812,IL6ST,3.1588936,0.0762936
374,2813,AGPAT4,3.1588724,0.076294586
13622,2814,SLC5A1,3.1581247,0.07632924
13508,2815,SLC2A9,3.1580842,0.076331116
6931,2816,IRF2BP1,3.1577258,0.07634773
5566,2817,GFRA1,3.1561828,0.07641932
3190,2818,CRAT,3.155929,0.0764311
7879,2819,LMOD1,3.1555262,0.07644981
15825,2820,TYW1B,3.155297,0.07646045
4729,2821,FAM118B,3.1547663,0.076485105
12,2822,AADACL4,3.1546488,0.076490566
9704,2823,NUDCD1,3.154093,0.0765164
10565,2824,PCMTD2,3.153275,0.07655443
6137,2825,HAUS1,3.1531692,0.07655936
5694,2826,GLYATL2,3.1530051,0.07656699
986,2827,ART4,3.152602,0.07658574
4151,2828,DUSP2,3.1514661,0.07663861
11566,2829,PRR15L,3.1508553,0.076667055
14755,2830,TEN1,3.14975,0.07671856
16797,2831,ZNF257,3.149018,0.07675269
13904,2832,SOWAHC,3.1483724,0.07678281
3805,2833,DGCR6L,3.1483226,0.07678513
4824,2834,FAM217B,3.1475635,0.07682057
8393,2835,MCOLN3,3.1470094,0.076846436
16183,2836,VIPR1,3.1469793,0.07684784
4042,2837,DOK6,3.1464906,0.076870665
14634,2838,TBCE,3.146268,0.07688107
10879,2839,PIH1D1,3.1460717,0.07689024
11980,2840,RAD9B,3.1459627,0.076895334
7387,2841,KLHL22,3.1455698,0.07691369
15281,2842,TNFRSF18,3.1427865,0.07704391
2245,2843,CCNT2,3.1427863,0.07704393
7375,2844,KLHL1,3.142514,0.077056676
7847,2845,LIPJ,3.1412547,0.077115685
1639,2846,C17orf98,3.1408517,0.07713458
11664,2847,PSMB10,3.1385336,0.07724336
356,2848,AGAP6,3.1378517,0.07727538
7988,2849,LRRC4,3.1375778,0.077288255
12549,2850,RPL12,3.1368198,0.07732388
10831,2851,PHPT1,3.1365533,0.07733641
9977,2852,OR2H1,3.135572,0.07738257
2423,2853,CDH3,3.1341867,0.07744778
9671,2854,NT5DC1,3.1334596,0.07748203
1425,2855,BMP8A,3.132871,0.07750977
12751,2856,RWDD4,3.131661,0.077566825
6209,2857,HECTD3,3.13112,0.07759235
10828,2858,PHOSPHO2,3.1306174,0.07761607
17115,2859,ZNF718,3.1304634,0.077623345
15027,2860,TMEM107,3.130353,0.07762855
4522,2861,EPPK1,3.1282961,0.07772573
13103,2862,SESTD1,3.1273246,0.07777168
15605,2863,TRPV5,3.1271348,0.07778066
641,2864,ANKRD39,3.1266055,0.077805705
12689,2865,RSAD1,3.1250916,0.077877395
5189,2866,FNDC5,3.1250737,0.077878244
587,2867,ANGPTL5,3.1249573,0.07788375
1958,2868,CAMTA1,3.124455,0.07790756
7077,2869,KANK2,3.1241457,0.07792222
17177,2870,ZNF816,3.123219,0.07796616
1616,2871,C16orf72,3.122562,0.07799734
10625,2872,PDE7A,3.1223912,0.07800544
3983,2873,DNAJC25,3.122098,0.07801936
12350,2874,RILP,3.122083,0.07802007
5406,2875,GADD45GIP1,3.1217008,0.078038216
14978,2876,TM4SF5,3.121634,0.07804139
10388,2877,PALM,3.1209872,0.07807211
13484,2878,SLC27A4,3.1209657,0.07807313
1574,2879,C11orf65,3.1202095,0.07810906
15990,2880,UMODL1,3.1198437,0.078126445
7072,2881,JUND,3.1187205,0.078179866
11871,2882,R3HDM2,3.118648,0.078183316
6812,2883,ILF2,3.1176462,0.07823099
15348,2884,TOMM40,3.1160629,0.078306414
844,2885,ARHGAP22,3.1160297,0.07830799
6591,2886,ICOSLG,3.1153822,0.07833886
15673,2887,TSR1,3.1148436,0.07836455
13600,2888,SLC45A1,3.1145926,0.078376524
4245,2889,EDDM3B,3.1133745,0.07843465
13222,2890,SHC1,3.112732,0.07846534
15202,2891,TMEM81,3.1125493,0.07847406
8518,2892,MFF,3.1110847,0.07854406
11854,2893,PZP,3.1108468,0.078555435
1557,2894,C10orf71,3.1066225,0.07875774
7369,2895,KLHDC4,3.1060886,0.07878334
14035,2896,SPINK4,3.1056108,0.078806266
2207,2897,CCL25,3.1052032,0.07882583
6510,2898,HSPA14,3.1051714,0.07882736
373,2899,AGPAT3,3.1038353,0.078891516
15612,2900,TSC22D1,3.1036816,0.07889891
3372,2901,CTNNA3,3.1028054,0.07894102
4261,2902,EEF1D,3.1023853,0.078961216
16070,2903,USP25,3.101085,0.07902378
5273,2904,FRK,3.100914,0.079032004
4733,2905,FAM120C,3.1007314,0.079040796
3384,2906,CTRC,3.1005983,0.0790472
16313,2907,WDR48,3.1003296,0.079060145
12904,2908,SCMH1,3.0985715,0.07914485
1872,2909,CABP1,3.098305,0.0791577
10835,2910,PHYH,3.0982127,0.07916215
1953,2911,CAMLG,3.097797,0.07918221
1810,2912,C6orf226,3.0960436,0.07926683
10648,2913,PDILT,3.0959983,0.079269014
2319,2914,CD36,3.0959597,0.079270884
15834,2915,UAP1L1,3.0957491,0.07928105
2277,2916,CD160,3.095024,0.07931608
9050,2917,MYO1C,3.0946426,0.07933451
4958,2918,FBXO17,3.0932086,0.07940386
10712,2919,PEX11B,3.0922759,0.079449005
12110,2920,RBM24,3.0921,0.07945752
16926,2921,ZNF48,3.0915084,0.07948617
13803,2922,SNAPIN,3.0906405,0.07952821
791,2923,APRT,3.090419,0.07953895
6842,2924,INHBE,3.088289,0.079642266
412,2925,AIP,3.0877426,0.07966879
772,2926,APOC4-APOC2,3.0876014,0.079675645
15826,2927,TYW3,3.0874724,0.07968191
2120,2928,CCDC167,3.0871363,0.079698235
4394,2929,ELK3,3.0865827,0.07972514
9238,2930,NDUFA10,3.0847943,0.07981209
11293,2931,PPIE,3.0844612,0.07982829
632,2932,ANKRD33,3.0839543,0.07985297
2187,2933,CCHCR1,3.081298,0.07998238
7229,2934,KDM2A,3.0811563,0.07998929
1606,2935,C14orf93,3.0786195,0.08011311
11830,2936,PWWP2A,3.078516,0.080118164
15614,2937,TSC22D3,3.0767846,0.080202796
10795,2938,PHF11,3.0760093,0.08024073
11273,2939,PPDPF,3.0758307,0.080249466
738,2940,APCDD1L,3.0746162,0.08030893
13223,2941,SHC2,3.073942,0.08034196
879,2942,ARHGEF19,3.0735946,0.08035898
8017,2943,LRRC8D,3.073289,0.080373965
9873,2944,OR10C1,3.0732768,0.08037456
589,2945,ANGPTL7,3.0732465,0.080376044
1828,2946,C8orf34,3.0731893,0.080378845
4825,2947,FAM24A,3.069908,0.08053989
16104,2948,USP8,3.0696454,0.08055279
1681,2949,C1R,3.0694244,0.08056365
1034,2950,ASNS,3.069361,0.080566764
4821,2951,FAM216A,3.069281,0.08057069
15326,2952,TNPO2,3.0677292,0.08064701
17250,2953,ZSWIM4,3.0671325,0.08067638
11497,2954,PRKD1,3.0656323,0.08075025
4621,2955,EVL,3.065484,0.08075756
11884,2956,RAB14,3.0646803,0.080797166
4528,2957,EPS8L3,3.064379,0.08081203
7776,2958,LGI3,3.064206,0.08082056
13940,2959,SPACA3,3.062449,0.080907255
8391,2960,MCOLN1,3.0622454,0.08091731
4317,2961,EHMT1,3.0620062,0.08092912
6857,2962,INPP5F,3.0619018,0.08093428
7869,2963,LMF2,3.0602248,0.08101715
12105,2964,RBM18,3.057715,0.08114136
16087,2965,USP40,3.0573275,0.08116055
16328,2966,WDR73,3.055026,0.08127465
10668,2967,PDSS2,3.0520897,0.08142049
16781,2968,ZNF23,3.0520873,0.0814206
378,2969,AGR3,3.050975,0.08147591
3,2970,A2M,3.049788,0.081535
6152,2971,HBE1,3.047481,0.081649944
11165,2972,POLDIP2,3.0465171,0.08169802
3278,2973,CSF3,3.0456493,0.08174134
1174,2974,ATRIP,3.0451765,0.081764944
17046,2975,ZNF626,3.0449898,0.08177427
12297,2976,RGS5,3.0432549,0.081860974
5430,2977,GALK2,3.04262,0.08189273
14795,2978,TFAP2E,3.0421119,0.08191815
2927,2979,CMTM5,3.0407462,0.081986524
8145,2980,MAD2L1,3.0404656,0.082000576
14786,2981,TEX30,3.0398595,0.082030945
11044,2982,PLEKHH1,3.0392666,0.082060665
8939,2983,MTRNR2L10,3.0389261,0.08207774
4168,2984,DVL2,3.0386195,0.08209312
16130,2985,VAMP5,3.0374482,0.08215189
9178,2986,NBR1,3.036981,0.08217534
10105,2987,OR52N2,3.0355241,0.08224853
1676,2988,C1QTNF6,3.035469,0.0822513
9228,2989,NDP,3.0351658,0.08226655
2028,2990,CAT,3.0345342,0.0822983
2594,2991,CERS2,3.0343678,0.082306676
1625,2992,C16orf92,3.0342712,0.08231153
16343,2993,WDR92,3.0338776,0.08233133
5,2994,A4GALT,3.033483,0.08235119
6512,2995,HSPA1B,3.0332067,0.082365096
11932,2996,RAB4B-EGLN2,3.0331242,0.08236925
12619,2997,RPS15A,3.032561,0.0823976
15442,2998,TRAF7,3.0325236,0.08239949
5797,2999,GOSR2,3.0318105,0.082435414
17180,3000,ZNF823,3.0316658,0.0824427
5169,3001,FMNL2,3.0307462,0.08248905
824,3002,ARFGEF2,3.0303519,0.08250894
16620,3003,ZDHHC6,3.0302808,0.08251252
12415,3004,RNF103-CHMP3,3.030205,0.08251635
8306,3005,MARK4,3.0289764,0.08257834
1961,3006,CAND2,3.0289748,0.08257842
14432,3007,SYMPK,3.028435,0.082605675
8284,3008,MAPK6,3.02797,0.08262916
169,3009,ACSL4,3.0272982,0.082663104
2812,3010,CLDN15,3.0272439,0.082665846
228,3011,ADAM15,3.0250282,0.0827779
7898,3012,LOXL2,3.0248656,0.08278613
13536,3013,SLC35C2,3.0223534,0.0829134
16882,3014,ZNF410,3.0213406,0.08296476
8152,3015,MAF,3.0208278,0.08299079
508,3016,ALKBH5,3.0201561,0.08302488
7024,3017,ITPR3,3.0200548,0.08303003
16148,3018,VAX2,3.0186927,0.08309922
4711,3019,FAIM2,3.017716,0.08314888
12313,3020,RHBDL3,3.0175977,0.0831549
7544,3021,KRTAP17-1,3.0167875,0.08319611
10077,3022,OR51G2,3.0166557,0.083202824
15390,3023,TPCN2,3.016535,0.08320896
10468,3024,PBLD,3.0160267,0.08323484
3859,3025,DIAPH3,3.0156095,0.08325609
7120,3026,KCNC1,3.0146282,0.08330608
5813,3027,GPATCH2,3.0141058,0.0833327
5677,3028,GLRX,3.0120108,0.08343958
4186,3029,DYRK1A,3.0119498,0.083442695
5404,3030,GADD45B,3.0109303,0.08349476
15371,3031,TOX4,3.0106094,0.08351116
5858,3032,GPR146,3.0101619,0.083534025
5198,3033,FOLR1,3.0100272,0.08354091
7370,3034,KLHDC7A,3.0099502,0.08354485
14052,3035,SPOCD1,3.0094955,0.083568096
6880,3036,INTS5,3.0094864,0.08356856
5832,3037,GPHN,3.0090315,0.08359182
8429,3038,MED14,3.0087187,0.08360782
9090,3039,N4BP1,3.008665,0.08361057
8922,3040,MTMR2,3.0084517,0.08362149
6513,3041,HSPA1L,3.007903,0.08364956
13850,3042,SNX16,3.0069075,0.083700545
8773,3043,MRPL22,3.0059805,0.08374804
16576,3044,ZC3H6,3.005757,0.083759494
11575,3045,PRR22,3.0052764,0.08378414
255,3046,ADAMTS19,3.0051858,0.08378878
5525,3047,GDAP1,3.0044324,0.08382743
6641,3048,IFNA2,3.0033529,0.08388284
14599,3049,TBC1D14,3.0019777,0.08395348
653,3050,ANKRD6,3.0016465,0.0839705
6588,3051,ICAM5,3.001156,0.083995715
9946,3052,OR1N2,3.0011463,0.083996214
5292,3053,FSCB,3.0010698,0.084000155
8556,3054,MIA2,2.9994974,0.08408105
330,3055,ADRB2,2.9990978,0.08410162
17049,3056,ZNF629,2.9989388,0.084109806
16527,3057,ZBTB17,2.9985015,0.08413233
5519,3058,GCNT3,2.997921,0.084162235
15420,3059,TPSB2,2.9975913,0.08417923
2893,3060,CLPSL2,2.997409,0.08418862
2533,3061,CELF5,2.9963622,0.084242605
6649,3062,IFNAR2,2.993861,0.08437173
5712,3063,GMPR2,2.992971,0.08441773
5164,3064,FLYWCH1,2.9925637,0.084438786
7052,3065,JKAMP,2.992307,0.08445207
10480,3066,PCBP2,2.9912946,0.08450445
8102,3067,LYG2,2.9889479,0.084626004
4894,3068,FANCG,2.988166,0.084666535
209,3069,ACTRT1,2.9881582,0.084666945
6868,3070,INSL5,2.9875824,0.084696814
15274,3071,TNFRSF11A,2.9871347,0.08472005
9085,3072,MZB1,2.9869428,0.084730014
9502,3073,NOL11,2.986613,0.08474713
12956,3074,SDF2L1,2.9866066,0.08474746
13913,3075,SOX17,2.9859228,0.08478297
13467,3076,SLC25A47,2.985921,0.08478307
10870,3077,PIGR,2.9857824,0.08479027
7448,3078,KPNA6,2.9846942,0.08484682
2460,3079,CDK6,2.9844322,0.08486044
2394,3080,CDC5L,2.9842956,0.08486754
12205,3081,REG3G,2.984051,0.08488026
12285,3082,RGS13,2.9835136,0.08490821
9669,3083,NT5C1B-RDH14,2.9832256,0.0849232
15879,3084,UBE2QL1,2.983051,0.08493228
13017,3085,SEMA3D,2.9828095,0.08494485
4512,3086,EPHX2,2.9827342,0.08494877
7352,3087,KLF13,2.982603,0.084955595
16251,3088,VTA1,2.9823294,0.08496985
15682,3089,TSTD1,2.9823253,0.08497006
14914,3090,TIMM21,2.9812927,0.08502384
12220,3091,REPS1,2.9803283,0.085074104
11950,3092,RABGEF1,2.9799857,0.08509197
13586,3093,SLC3A1,2.9793348,0.085125916
3619,3094,DCAF8L1,2.9792519,0.085130244
11872,3095,R3HDM4,2.9787478,0.085156545
7583,3096,KRTAP4-9,2.9784143,0.08517396
5946,3097,GRAMD1B,2.974842,0.08536065
5331,3098,FUT6,2.9743862,0.08538452
8190,3099,MAGEH1,2.9726648,0.08547467
3910,3100,DLX5,2.97176,0.08552209
3644,3101,DCST2,2.9696958,0.0856304
14989,3102,TMBIM6,2.9690442,0.08566462
2851,3103,CLEC4A,2.968352,0.08570099
14469,3104,SYT16,2.9681797,0.08571005
8379,3105,MCL1,2.968138,0.08571225
8732,3106,MPV17,2.967216,0.08576072
2559,3107,CEP104,2.966451,0.08580097
9517,3108,NOP14,2.96592,0.08582891
3843,3109,DHX30,2.9655585,0.08584794
13597,3110,SLC44A3,2.9653063,0.08586122
8774,3111,MRPL23,2.9646134,0.085897714
1113,3112,ATP13A3,2.9643157,0.085913405
8394,3113,MCPH1,2.9636567,0.08594814
1741,3114,C2CD4C,2.963165,0.08597406
2143,3115,CCDC51,2.9629686,0.08598442
16276,3116,WBP1,2.962386,0.08601516
2414,3117,CDH17,2.9621034,0.086030066
11494,3118,PRKCQ,2.96179,0.0860466
7712,3119,LCNL1,2.9613404,0.08607034
13956,3120,SPAM1,2.9604344,0.086118184
10464,3121,PAX8,2.9602897,0.086125836
14988,3122,TMBIM4,2.9602056,0.08613028
4299,3123,EGFL8,2.9600658,0.08613766
14619,3124,TBC1D3F,2.9585748,0.086216494
1713,3125,C1orf56,2.956615,0.08632023
988,3126,ARTN,2.9563076,0.08633651
14946,3127,TLE2,2.9548564,0.08641343
2518,3128,CEBPD,2.953628,0.08647859
10690,3129,PECAM1,2.9527671,0.08652429
10080,3130,OR51L1,2.9512637,0.08660417
9483,3131,NMT1,2.9506683,0.08663582
12097,3132,RBM11,2.9501739,0.08666212
11211,3133,POM121,2.9486098,0.08674536
6213,3134,HELB,2.947822,0.08678732
6671,3135,IFT88,2.9476414,0.08679695
2128,3136,CCDC25,2.9472582,0.08681737
11891,3137,RAB20,2.9469614,0.08683319
17047,3138,ZNF627,2.9457052,0.08690018
9098,3139,NAA15,2.9456503,0.08690311
15234,3140,TMPRSS11F,2.9452598,0.08692395
14168,3141,SSBP1,2.9443514,0.08697244
9768,3142,NXNL1,2.9433115,0.087028
11883,3143,RAB13,2.9429777,0.08704583
13832,3144,SNRPG,2.9412332,0.08713913
7778,3145,LGMN,2.9395788,0.08722771
6092,3146,GUSB,2.9387717,0.08727096
12609,3147,RPRD2,2.9387417,0.08727257
16441,3148,XPNPEP1,2.9387288,0.087273255
770,3149,APOC3,2.9384062,0.08729055
1668,3150,C1QL3,2.9375212,0.087338015
2176,3151,CCDC88A,2.9371364,0.08735866
7924,3152,LRCH3,2.9369102,0.0873708
11618,3153,PRSS54,2.936472,0.08739432
3591,3154,DBF4B,2.935373,0.08745333
13143,3155,SFT2D2,2.935035,0.08747149
15719,3156,TTC7A,2.934981,0.08747439
11587,3157,PRRC2A,2.9340737,0.08752317
13208,3158,SH3PXD2A,2.9339793,0.08752824
8440,3159,MED25,2.933919,0.087531485
7839,3160,LINGO4,2.9334264,0.08755798
13769,3161,SMPD2,2.9331298,0.08757394
248,3162,ADAMTS12,2.9330156,0.08758008
7828,3163,LIN37,2.9328792,0.087587416
3144,3164,CPEB2,2.9328623,0.087588325
9965,3165,OR2B2,2.9328487,0.08758906
2121,3166,CCDC168,2.9321597,0.087626144
6858,3167,INPP5J,2.9304688,0.08771723
9027,3168,MYL3,2.9290366,0.08779446
2903,3169,CLSTN3,2.9278243,0.08785989
7217,3170,KCTD3,2.927731,0.08786493
3260,3171,CRYGS,2.9276392,0.08786988
13929,3172,SP140L,2.9272125,0.08789293
4841,3173,FAM47E-STBD1,2.9271467,0.08789648
11551,3174,PRPF6,2.9265547,0.08792847
951,3175,ARMCX6,2.9262722,0.08794374
1546,3176,BUD13,2.9244337,0.08804317
4817,3177,FAM210A,2.9239192,0.08807101
9358,3178,NFKBIA,2.9238799,0.08807314
4053,3179,DPF1,2.9233131,0.08810383
5073,3180,FGF19,2.923307,0.088104166
10610,3181,PDE2A,2.9225798,0.08814356
16379,3182,WNT10B,2.9223468,0.08815618
2451,3183,CDK2AP2,2.922306,0.08815839
16972,3184,ZNF547,2.9215455,0.088199615
569,3185,ANAPC10,2.9213178,0.08821196
7751,3186,LEPROT,2.9207673,0.08824182
16040,3187,URI1,2.9206645,0.088247396
4702,3188,FADS3,2.9206073,0.0882505
14179,3189,SSR2,2.919411,0.088315435
8160,3190,MAGEA1,2.9193735,0.08831747
3492,3191,CYP17A1,2.91873,0.08835242
14546,3192,TAOK2,2.9186313,0.08835778
9754,3193,NUP93,2.9164867,0.08847437
11090,3194,PLXNB1,2.915634,0.08852078
15066,3195,TMEM150A,2.912983,0.08866522
3202,3196,CREB3L4,2.9128597,0.08867194
1099,3197,ATN1,2.9127498,0.08867793
16253,3198,VTI1A,2.9127498,0.08867793
15823,3199,TYSND1,2.911638,0.08873859
3193,3200,CRB3,2.9111764,0.08876379
5172,3201,FMO2,2.9107053,0.08878951
15655,3202,TSPAN5,2.9092631,0.08886831
11216,3203,POMGNT1,2.9088466,0.08889109
2252,3204,CCR2,2.9071825,0.08898214
3994,3205,DNAJC7,2.906277,0.089031726
3378,3206,CTNND2,2.9058836,0.08905328
13571,3207,SLC38A9,2.9041157,0.0891502
17065,3208,ZNF664,2.9038804,0.08916311
7326,3209,KIFC1,2.9029372,0.08921488
8040,3210,LRTOMT,2.9029334,0.089215085
16202,3211,VPS11,2.9021926,0.089255765
6138,3212,HAUS2,2.9016573,0.089285165
14424,3213,SYCP1,2.9015281,0.089292265
1173,3214,ATR,2.900582,0.08934427
3705,3215,DDX46,2.8988082,0.089441866
16261,3216,VWA5B1,2.898317,0.08946891
7128,3217,KCNE2,2.8975716,0.08950998
7759,3218,LGALS12,2.8973634,0.089521445
5546,3219,GDPD5,2.8971086,0.08953549
11885,3220,RAB15,2.896867,0.089548804
5469,3221,GAS2L2,2.8958619,0.08960423
2888,3222,CLP1,2.8947508,0.08966554
8205,3223,MALT1,2.8943422,0.0896881
10279,3224,OTOL1,2.8941598,0.08969817
11439,3225,PRDM2,2.8929725,0.08976377
6282,3226,HIP1R,2.8925624,0.08978643
17039,3227,ZNF620,2.8918955,0.089823306
1274,3228,BAP1,2.8918104,0.089828014
8754,3229,MRGPRX3,2.8906755,0.08989081
6307,3230,HLA-DQA2,2.8904102,0.0899055
540,3231,AMELX,2.8897927,0.0899397
1483,3232,BRI3,2.8894527,0.089958526
9612,3233,NR3C2,2.8894417,0.08995914
5665,3234,GLIS3,2.8881192,0.090032436
11806,3235,PTRHD1,2.8871374,0.09008689
13085,3236,SERPIND1,2.886034,0.090148136
7592,3237,KRTAP5-7,2.8856373,0.09017017
15564,3238,TRIP6,2.8852928,0.0901893
5139,3239,FKBP8,2.8850176,0.09020459
12857,3240,SBNO1,2.8849483,0.09020844
16941,3241,ZNF502,2.8834102,0.09029395
4292,3242,EFR3A,2.882104,0.09036665
8836,3243,MRS2,2.8819015,0.09037791
5689,3244,GLUD1,2.8809795,0.09042926
9466,3245,NMBR,2.8809364,0.09043167
14132,3246,SRP54,2.880038,0.090481736
3279,3247,CSF3R,2.8791625,0.09053056
5097,3248,FGL1,2.878498,0.09056763
6958,3249,ISG20L2,2.877981,0.0905965
904,3250,ARIH1,2.876084,0.09070246
3505,3251,CYP27C1,2.8741627,0.09080993
13310,3252,SKAP2,2.8734915,0.0908475
17156,3253,ZNF784,2.8730905,0.09086996
3452,3254,CXXC1,2.8727398,0.0908896
308,3255,ADIPOR1,2.8720088,0.090930566
10048,3256,OR4K15,2.8710093,0.09098661
6345,3257,HMMR,2.870929,0.09099112
15578,3258,TRNAU1AP,2.870725,0.09100256
2362,3259,CDA,2.8700342,0.09104132
3570,3260,DALRD3,2.8695612,0.09106787
360,3261,AGBL3,2.8686075,0.091121435
3745,3262,DEFB108B,2.8680613,0.091152124
11289,3263,PPIAL4G,2.867004,0.09121157
12413,3264,RNF10,2.8666134,0.09123354
10769,3265,PGLYRP4,2.8650904,0.091319256
2806,3266,CLCNKB,2.8648815,0.09133102
1628,3267,C17orf100,2.8642457,0.091366835
1587,3268,C12orf42,2.8631356,0.091429405
4796,3269,FAM184B,2.863034,0.091435134
15350,3270,TOMM5,2.8628044,0.09144808
11103,3271,PMFBP1,2.8625188,0.09146419
12047,3272,RASD1,2.8622608,0.09147874
14618,3273,TBC1D3C,2.860171,0.09159673
16951,3274,ZNF516,2.859395,0.091640584
10883,3275,PIK3C2B,2.8592649,0.091647945
9291,3276,NEDD8,2.8571994,0.09176479
10973,3277,PLA2G4B,2.8569636,0.09177814
4063,3278,DPP10,2.8561046,0.09182679
14936,3279,TJP2,2.8561037,0.09182685
7939,3280,LRIT3,2.8552356,0.09187604
9104,3281,NAA38,2.853639,0.0919666
2453,3282,CDK4,2.851575,0.092083804
146,3283,ACOT2,2.8512633,0.092101514
